,Time [h],Calibrated OD [AU],Growth rate [1/h]
0,0.0216666664928198,0.0033195,-0.05152247191945377
1,0.0969444438815117,0.0019917000000000003,-0.06007963270741706
2,0.171944444999099,0.0013277999999999999,-0.07050335255704177
3,0.247222222387791,0.003983400000000001,-0.06564366770129475
4,0.322222223505378,0.000663900000000001,-0.060483246013525074
5,0.38888888899236895,0.003983400000000001,-0.05539762628158941
6,0.39722222182899697,0.00663900000000001,-0.05473552336710599
7,0.472222222946584,0.0033195,-0.04908549262535857
8,0.480555555783212,0.00863070000000001,-0.04846744587762625
9,0.5555555569007989,0.0019917000000000003,-0.04147201784410325
10,0.630555555224419,0.0046473,-0.03454068851827786
11,0.7055555563420061,0.00663900000000001,-0.027519837186122022
12,0.780833333730698,0.003983400000000001,-0.02021182444793383
13,0.855833332054317,0.003983400000000001,-0.012711439810602422
14,0.9308333331719041,0.0,-0.004995891487642748
15,1.00583333428949,0.00730290000000001,0.002892858168810344
16,1.0811111116781802,0.0033195,0.010937955755200485
17,1.1561111100018,0.0013277999999999999,0.019073449653723838
18,1.2311111111193898,0.003983400000000001,0.026928399159349335
19,1.25611111242324,0.00531120000000001,0.029772307261622936
20,1.2644444452598702,0.0,0.030779526901912685
21,1.3144444450736001,0.0026555999999999997,0.03682311942458556
22,1.32277777791023,0.00663900000000001,0.03783089702260509
23,1.39805555529892,0.00531120000000001,0.046589393117471956
24,1.47305555641651,0.0046473,0.054440632149448914
25,1.54805555474013,0.0013277999999999999,0.06258357686092257
26,1.62305555585772,0.000663900000000001,0.0706186118337222
27,1.69805555418134,0.0033195,0.07851836587290552
28,1.77305555529892,0.0026555999999999997,0.08625417094116117
29,1.84805555641651,0.0026555999999999997,0.09380140084103857
30,1.9233333338051999,0.0046473,0.10114245400669306
31,1.9986111111938998,0.00597510000000001,0.10825839132565591
32,2.08166666608304,0.00531120000000001,0.11662562842829172
33,2.15666666720062,0.000663900000000001,0.12277528538395727
34,2.23194444458932,0.0046473,0.12901201916526284
35,2.3069444457069,0.00863070000000001,0.1348462509136943
36,2.3822222230956,0.003983400000000001,0.14037518454884867
37,2.45722222141922,0.0046473,0.14554474558089092
38,2.5322222225368,0.0013277999999999999,0.1503754032043235
39,2.6072222236543903,0.0033195,0.15485414905093975
40,2.6822222219780096,0.00597510000000001,0.15898170618190977
41,2.7574999993667,0.00796680000000001,0.1627565249642633
42,2.83250000048429,0.0046473,0.16655385800200292
43,2.8658333346247704,0.0046473,0.16805444619789617
44,2.8741666674614,0.0019917000000000003,0.1684295932154251
45,2.9491666657850097,0.0046473,0.17099075466930255
46,3.0241666669026,0.00597510000000001,0.17337352742707493
47,3.0991666652262206,0.00531120000000001,0.17553523829848786
48,3.17416666634381,0.003983400000000001,0.1774643668680197
49,3.2494444437325,0.0019917000000000003,0.17916076212075532
50,3.3244444448500894,0.003983400000000001,0.18027455680829307
51,3.39944444317371,0.00597510000000001,0.18109616050303423
52,3.47444444429129,0.0046473,0.18162696657894717
53,3.5494444454088803,0.00531120000000001,0.18187872008651568
54,3.6244444437325,0.00531120000000001,0.18186378588166294
55,3.69972222112119,0.00730290000000001,0.18158826386480553
56,3.7747222222387795,0.010622399999999999,0.18107174160965883
57,3.84972222335637,0.0046473,0.1803235309944222
58,3.9247222216799904,0.0019917000000000003,0.1793544674403028
59,3.9999999990686805,0.0026555999999999997,0.17817018649048652
60,4.07500000018626,0.00730290000000001,0.17684547340575343
61,4.15000000130385,0.00663900000000001,0.17523151677322915
62,4.22499999962747,0.00531120000000001,0.17344771251947844
63,4.30000000074506,0.00531120000000001,0.171505442764482
64,4.37499999906868,0.00863070000000001,0.16941574715663318
65,4.45000000018626,0.0033195,0.16718920365883366
66,4.52527777757496,0.00597510000000001,0.16482820339242799
67,4.60027777869254,0.0019917000000000003,0.16235945083973247
68,4.67527777701616,0.00796680000000001,0.15978442198765672
69,4.75027777813375,0.0033195,0.1571127619444781
70,4.825555555522441,0.00531120000000001,0.15434633619541702
71,4.90055555664003,0.0026555999999999997,0.15142882215865194
72,4.97555555496365,0.00863070000000001,0.14846232806061244
73,5.05055555608124,0.00531120000000001,0.14546845861002308
74,5.12583333346993,0.0033195,0.14243393892400652
75,5.19249999895692,0.00531120000000001,0.13970222153049552
76,5.20083333458751,0.003983400000000001,0.13934185058970927
77,5.275833332911129,0.0046473,0.136179789335019
78,5.35083333402872,0.00597510000000001,0.13318179188841964
79,5.36749999970198,0.0033195,0.1325285272745999
80,5.3758333325386,0.009958500000000009,0.13220189496769044
81,5.450833333656191,0.00597510000000001,0.12882918485380612
82,5.52611111104488,0.00863070000000001,0.12552729296248902
83,5.60111111216247,0.00531120000000001,0.12233356246237198
84,5.67638888955116,0.009294600000000009,0.11912668066869343
85,5.751388887874779,0.00730290000000001,0.11594495996763626
86,5.82638888899237,0.00796680000000001,0.11277424264734387
87,5.90138889010996,0.00730290000000001,0.10962335212093952
88,5.976666667498651,0.00531120000000001,0.10649012057892829
89,6.05166666582227,0.00863070000000001,0.10339597684162027
90,6.12666666693985,0.00863070000000001,0.10033680483830512
91,6.201666668057441,0.00663900000000001,0.09734545963475132
92,6.25166666787118,0.009294600000000009,0.09518267230184262
93,6.26000000070781,0.010622399999999999,0.09481878234698998
94,6.33499999903142,0.00597510000000001,0.09209826333674867
95,6.343333334662019,0.0019917000000000003,0.09181252234930364
96,6.41833333298564,0.00796680000000001,0.08870039599056691
97,6.493611110374331,0.00597510000000001,0.08583288962444506
98,6.5686111114919195,0.00796680000000001,0.08309334750855192
99,6.643611109815541,0.00597510000000001,0.08046927383034064
100,6.70194444525987,0.00663900000000001,0.07848733812620912
101,6.7102777780965,0.009294600000000009,0.0781670591775979
102,6.78527777642012,0.011286299999999999,0.07549724127388659
103,6.80194444488734,0.00663900000000001,0.07498972029232134
104,6.810277777723969,0.010622399999999999,0.07473595984407855
105,6.88555555511266,0.00863070000000001,0.072327199132489
106,6.96055555623025,0.009294600000000009,0.06996692851056963
107,7.03555555455387,0.00597510000000001,0.06766714631747528
108,7.11055555567145,0.00863070000000001,0.0653687840424953
109,7.185555556789041,0.010622399999999999,0.06329982898425368
110,7.26055555511266,0.009294600000000009,0.06134378776891702
111,7.32722222339362,0.009958500000000009,0.059684017144588174
112,7.33555555623025,0.013278,0.059466979001242724
113,7.41083333361894,0.011286299999999999,0.05763458446277946
114,7.485833331942559,0.009294600000000009,0.05599739067621489
115,7.56083333306015,0.00863070000000001,0.05442868847808615
116,7.63583333417773,0.00730290000000001,0.052966556072270174
117,7.71111111156642,0.00796680000000001,0.05160988694620336
118,7.78611110989004,0.00796680000000001,0.05036509420839913
119,7.8613888900727,0.009958500000000009,0.04923010639995001
120,7.93638888839632,0.00531120000000001,0.04816044951323567
121,8.01138888951391,0.00663900000000001,0.047275922698244315
122,8.086388887837531,0.00796680000000001,0.0465137117089167
123,8.16166666522622,0.009294600000000009,0.04586461812312305
124,8.23666666634381,0.00730290000000001,0.045334087211640055
125,8.3116666674614,0.009958500000000009,0.04491823306323889
126,8.38666666578501,0.00863070000000001,0.04461785134887026
127,8.4616666669026,0.00663900000000001,0.044432444838258325
128,8.53694444429129,0.010622399999999999,0.044360793221277936
129,8.611944445408879,0.009958500000000009,0.04440344142146476
130,8.6869444437325,0.00796680000000001,0.04455840026212766
131,8.761944444850089,0.00663900000000001,0.04485677436989753
132,8.837222222238779,0.00663900000000001,0.045280703401844674
133,8.91222222335637,0.00663900000000001,0.04579203593662679
134,8.98722222167999,0.00531120000000001,0.04640927052268087
135,9.06222222279757,0.013278,0.04712872843430133
136,9.13722222112119,0.009958500000000009,0.04794787245405653
137,9.212222222238779,0.00730290000000001,0.0488643990220741
138,9.287499999627471,0.009294600000000009,0.04984950110135373
139,9.2958333324641,0.0046473,0.04996016911299723
140,9.37083333358169,0.009294600000000009,0.05108208894754993
141,9.44583333469927,0.00796680000000001,0.052279456019410905
142,9.52083333302289,0.009294600000000009,0.053646511952206745
143,9.595833334140481,0.00730290000000001,0.055075911449596775
144,9.6708333324641,0.009958500000000009,0.05652768243690803
145,9.74583333358169,0.010622399999999999,0.05804842041551731
146,9.82083333469927,0.00597510000000001,0.059529384847491935
147,9.86277777794749,0.00863070000000001,0.06028556705375156
148,9.87111111078411,0.00597510000000001,0.06052227780520217
149,9.946111111901699,0.012614100000000001,0.06255764696173456
150,9.962777777574962,0.00730290000000001,0.06292590315407817
151,9.971111110411579,0.00531120000000001,0.06311003125024967
152,10.046111111529198,0.011286299999999999,0.06476907839646268
153,10.1211111098528,0.010622399999999999,0.06653283144474668
154,10.196111110970401,0.009958500000000009,0.06837091578824188
155,10.2713888883591,0.011950200000000001,0.07024629062848674
156,10.346388889476698,0.012614100000000001,0.07221105644428061
157,10.421388887800301,0.009294600000000009,0.07429841967381944
158,10.4963888889179,0.00863070000000001,0.07625888858073553
159,10.5716666663066,0.009294600000000009,0.07824158046440763
160,10.6466666674241,0.00663900000000001,0.08019000686404304
161,10.6633333330974,0.00863070000000001,0.08061169720489875
162,10.671666665934,0.011286299999999999,0.08082254237532531
163,10.7466666670516,0.009294600000000009,0.0827975754968319
164,10.821666665375199,0.00796680000000001,0.08478649472308447
165,10.8966666664928,0.011286299999999999,0.08677261706895005
166,10.9716666676104,0.00863070000000001,0.08896762893919631
167,11.046944444999099,0.00663900000000001,0.09093778363169212
168,11.121944443322699,0.011950200000000001,0.09287422059337035
169,11.1969444444403,0.011286299999999999,0.09479353678078326
170,11.2719444455579,0.010622399999999999,0.09661505121734561
171,11.330277778208302,0.009294600000000009,0.09807212543739346
172,11.3386111110449,0.00597510000000001,0.09831689687113067
173,11.4136111121625,0.009294600000000009,0.10027571356914078
174,11.488888889551198,0.012614100000000001,0.10200971671545248
175,11.563888887874802,0.00863070000000001,0.1037713878643528
176,11.6388888889924,0.00796680000000001,0.10549472107514557
177,11.713888890110002,0.009294600000000009,0.10717516538688909
178,11.788888888433599,0.010622399999999999,0.10881172806549064
179,11.863888889551198,0.009294600000000009,0.11047059223136438
180,11.938888887874802,0.010622399999999999,0.11215741639739489
181,12.0141666680574,0.013278,0.11366320764055848
182,12.0225000008941,0.014605799999999999,0.1138298376232289
183,12.097499999217698,0.011286299999999999,0.1152623799990678
184,12.1725000003353,0.009958500000000009,0.11660131138575816
185,12.2474999986589,0.013278,0.1179332933746097
186,12.322499999776499,0.013278,0.11921433765665708
187,12.3975000008941,0.011286299999999999,0.12044442915615144
188,12.472499999217698,0.009958500000000009,0.12162374274976742
189,12.5475000003353,0.00863070000000001,0.12275287264152292
190,12.622777777723998,0.011950200000000001,0.12389948485427701
191,12.697777778841601,0.014605799999999999,0.12504908473492027
192,12.773055556230199,0.011950200000000001,0.12604606631479368
193,12.856111111119402,0.009294600000000009,0.12706993156002802
194,12.931111112237,0.013941899999999998,0.12787681039464746
195,13.006111110560601,0.011950200000000001,0.12873147775236363
196,13.081111111678199,0.011286299999999999,0.12942213431042238
197,13.1230555549264,0.014605799999999999,0.12990372623582683
198,13.131388887763,0.0172614,0.13003044632328378
199,13.206388888880598,0.013278,0.13088601809214195
200,13.2813888899982,0.013941899999999998,0.1314777637935945
201,13.356388888321801,0.010622399999999999,0.13211955041501264
202,13.431388889439399,0.013941899999999998,0.13272690254216893
203,13.506666666828101,0.009294600000000009,0.13321688574055318
204,13.531666665338,0.015933600000000003,0.13346390821773663
205,13.540000000968599,0.0185892,0.13356952205216602
206,13.6149999992922,0.014605799999999999,0.13427174349360693
207,13.690000000409801,0.015933600000000003,0.13465883684624766
208,13.764999998733401,0.010622399999999999,0.13513074812445047
209,13.840277778916098,0.015933600000000003,0.13557664342136108
210,13.9152777772397,0.013941899999999998,0.13600108208056033
211,13.990277778357301,0.014605799999999999,0.1364049521537159
212,14.065277776680901,0.0152697,0.13678965257809086
213,14.1405555568635,0.0185892,0.1372246785055672
214,14.2155555551872,0.0152697,0.13766392561658053
215,14.2905555563048,0.017925299999999998,0.13796893082869716
216,14.3488888889551,0.017925299999999998,0.1381184448517681
217,14.357222221791698,0.010622399999999999,0.13818621797022948
218,14.432222222909301,0.014605799999999999,0.13868701309162443
219,14.4488888885826,0.014605799999999999,0.13872370706669698
220,14.4572222214192,0.011286299999999999,0.13874205405423312
221,14.4655555542558,0.017925299999999998,0.1387604010417693
222,14.5405555553734,0.014605799999999999,0.13901054880364666
223,14.6158333327621,0.017925299999999998,0.1393043146338098
224,14.6908333338797,0.0152697,0.13963508909467762
225,14.7658333322033,0.013941899999999998,0.14005204975607308
226,14.840833333320901,0.014605799999999999,0.14032896890011226
227,14.9074999988079,0.013278,0.14054893173195962
228,14.915833334438501,0.011286299999999999,0.14060075965376148
229,14.9908333327621,0.0152697,0.14097935278574913
230,15.0658333338797,0.0172614,0.14122247245259187
231,15.1408333322033,0.014605799999999999,0.14151958992025734
232,15.216111112386,0.017925299999999998,0.14181811345507664
