Time [h],Calibrated OD [AU]
0.0216666664928198,0.0033195
0.0969444438815117,0.0019917
0.171944444999099,0.0013278
0.247222222387791,0.0039834
0.322222223505378,0.000663900000000001
0.388888888992369,0.0039834
0.397222221828997,0.00663900000000001
0.472222222946584,0.0033195
0.480555555783212,0.00863070000000001
0.555555556900799,0.0019917
0.630555555224419,0.0046473
0.705555556342006,0.00663900000000001
0.780833333730698,0.0039834
0.855833332054317,0.0039834
0.930833333171904,0
1.00583333428949,0.00730290000000001
1.08111111167818,0.0033195
1.1561111100018,0.0013278
1.23111111111939,0.0039834
1.25611111242324,0.00531120000000001
1.26444444525987,0
1.3144444450736,0.0026556
1.32277777791023,0.00663900000000001
1.39805555529892,0.00531120000000001
1.47305555641651,0.0046473
1.54805555474013,0.0013278
1.62305555585772,0.000663900000000001
1.69805555418134,0.0033195
1.77305555529892,0.0026556
1.84805555641651,0.0026556
1.9233333338052,0.0046473
1.9986111111939,0.00597510000000001
2.08166666608304,0.00531120000000001
2.15666666720062,0.000663900000000001
2.23194444458932,0.0046473
2.3069444457069,0.00863070000000001
2.3822222230956,0.0039834
2.45722222141922,0.0046473
2.5322222225368,0.0013278
2.60722222365439,0.0033195
2.68222222197801,0.00597510000000001
2.7574999993667,0.00796680000000001
2.83250000048429,0.0046473
2.86583333462477,0.0046473
2.8741666674614,0.0019917
2.94916666578501,0.0046473
3.0241666669026,0.00597510000000001
3.09916666522622,0.00531120000000001
3.17416666634381,0.0039834
3.2494444437325,0.0019917
3.32444444485009,0.0039834
3.39944444317371,0.00597510000000001
3.47444444429129,0.0046473
3.54944444540888,0.00531120000000001
3.6244444437325,0.00531120000000001
3.69972222112119,0.00730290000000001
3.77472222223878,0.0106224
3.84972222335637,0.0046473
3.92472222167999,0.0019917
3.99999999906868,0.0026556
4.07500000018626,0.00730290000000001
4.15000000130385,0.00663900000000001
4.22499999962747,0.00531120000000001
4.30000000074506,0.00531120000000001
4.37499999906868,0.00863070000000001
4.45000000018626,0.0033195
4.52527777757496,0.00597510000000001
4.60027777869254,0.0019917
4.67527777701616,0.00796680000000001
4.75027777813375,0.0033195
4.82555555552244,0.00531120000000001
4.90055555664003,0.0026556
4.97555555496365,0.00863070000000001
5.05055555608124,0.00531120000000001
5.12583333346993,0.0033195
5.19249999895692,0.00531120000000001
5.20083333458751,0.0039834
5.27583333291113,0.0046473
5.35083333402872,0.00597510000000001
5.36749999970198,0.0033195
5.3758333325386,0.00995850000000001
5.45083333365619,0.00597510000000001
5.52611111104488,0.00863070000000001
5.60111111216247,0.00531120000000001
5.67638888955116,0.00929460000000001
5.75138888787478,0.00730290000000001
5.82638888899237,0.00796680000000001
5.90138889010996,0.00730290000000001
5.97666666749865,0.00531120000000001
6.05166666582227,0.00863070000000001
6.12666666693985,0.00863070000000001
6.20166666805744,0.00663900000000001
6.25166666787118,0.00929460000000001
6.26000000070781,0.0106224
6.33499999903142,0.00597510000000001
6.34333333466202,0.0019917
6.41833333298564,0.00796680000000001
6.49361111037433,0.00597510000000001
6.56861111149192,0.00796680000000001
6.64361110981554,0.00597510000000001
6.70194444525987,0.00663900000000001
6.7102777780965,0.00929460000000001
6.78527777642012,0.0112863
6.80194444488734,0.00663900000000001
6.81027777772397,0.0106224
6.88555555511266,0.00863070000000001
6.96055555623025,0.00929460000000001
7.03555555455387,0.00597510000000001
7.11055555567145,0.00863070000000001
7.18555555678904,0.0106224
7.26055555511266,0.00929460000000001
7.32722222339362,0.00995850000000001
7.33555555623025,0.013278
7.41083333361894,0.0112863
7.48583333194256,0.00929460000000001
7.56083333306015,0.00863070000000001
7.63583333417773,0.00730290000000001
7.71111111156642,0.00796680000000001
7.78611110989004,0.00796680000000001
7.8613888900727,0.00995850000000001
7.93638888839632,0.00531120000000001
8.01138888951391,0.00663900000000001
8.08638888783753,0.00796680000000001
8.16166666522622,0.00929460000000001
8.23666666634381,0.00730290000000001
8.3116666674614,0.00995850000000001
8.38666666578501,0.00863070000000001
8.4616666669026,0.00663900000000001
8.53694444429129,0.0106224
8.61194444540888,0.00995850000000001
8.6869444437325,0.00796680000000001
8.76194444485009,0.00663900000000001
8.83722222223878,0.00663900000000001
8.91222222335637,0.00663900000000001
8.98722222167999,0.00531120000000001
9.06222222279757,0.013278
9.13722222112119,0.00995850000000001
9.21222222223878,0.00730290000000001
9.28749999962747,0.00929460000000001
9.2958333324641,0.0046473
9.37083333358169,0.00929460000000001
9.44583333469927,0.00796680000000001
9.52083333302289,0.00929460000000001
9.59583333414048,0.00730290000000001
9.6708333324641,0.00995850000000001
9.74583333358169,0.0106224
9.82083333469927,0.00597510000000001
9.86277777794749,0.00863070000000001
9.87111111078411,0.00597510000000001
9.9461111119017,0.0126141
9.96277777757496,0.00730290000000001
9.97111111041158,0.00531120000000001
10.0461111115292,0.0112863
10.1211111098528,0.0106224
10.1961111109704,0.00995850000000001
10.2713888883591,0.0119502
10.3463888894767,0.0126141
10.4213888878003,0.00929460000000001
10.4963888889179,0.00863070000000001
10.5716666663066,0.00929460000000001
10.6466666674241,0.00663900000000001
10.6633333330974,0.00863070000000001
10.671666665934,0.0112863
10.7466666670516,0.00929460000000001
10.8216666653752,0.00796680000000001
10.8966666664928,0.0112863
10.9716666676104,0.00863070000000001
11.0469444449991,0.00663900000000001
11.1219444433227,0.0119502
11.1969444444403,0.0112863
11.2719444455579,0.0106224
11.3302777782083,0.00929460000000001
11.3386111110449,0.00597510000000001
11.4136111121625,0.00929460000000001
11.4888888895512,0.0126141
11.5638888878748,0.00863070000000001
11.6388888889924,0.00796680000000001
11.71388889011,0.00929460000000001
11.7888888884336,0.0106224
11.8638888895512,0.00929460000000001
11.9388888878748,0.0106224
12.0141666680574,0.013278
12.0225000008941,0.0146058
12.0974999992177,0.0112863
12.1725000003353,0.00995850000000001
12.2474999986589,0.013278
12.3224999997765,0.013278
12.3975000008941,0.0112863
12.4724999992177,0.00995850000000001
12.5475000003353,0.00863070000000001
12.622777777724,0.0119502
12.6977777788416,0.0146058
12.7730555562302,0.0119502
12.8561111111194,0.00929460000000001
12.931111112237,0.0139419
13.0061111105606,0.0119502
13.0811111116782,0.0112863
13.1230555549264,0.0146058
13.131388887763,0.0172614
13.2063888888806,0.013278
13.2813888899982,0.0139419
13.3563888883218,0.0106224
13.4313888894394,0.0139419
13.5066666668281,0.00929460000000001
13.531666665338,0.0159336
13.5400000009686,0.0185892
13.6149999992922,0.0146058
13.6900000004098,0.0159336
13.7649999987334,0.0106224
13.8402777789161,0.0159336
13.9152777772397,0.0139419
13.9902777783573,0.0146058
14.0652777766809,0.0152697
14.1405555568635,0.0185892
14.2155555551872,0.0152697
14.2905555563048,0.0179253
14.3488888889551,0.0179253
14.3572222217917,0.0106224
14.4322222229093,0.0146058
14.4488888885826,0.0146058
14.4572222214192,0.0112863
14.4655555542558,0.0179253
14.5405555553734,0.0146058
14.6158333327621,0.0179253
14.6908333338797,0.0152697
14.7658333322033,0.0139419
14.8408333333209,0.0146058
14.9074999988079,0.013278
14.9158333344385,0.0112863
14.9908333327621,0.0152697
15.0658333338797,0.0172614
15.1408333322033,0.0146058
15.216111112386,0.0179253
15.2911111107096,0.0185892
